date,region,district,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,year,month
2006-01-15,Arusha,Arusha Urban,Arusha (urban),-3.366667,36.683333,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,38464.29,32.7411,2006,1
2006-01-15,Arusha,Arusha Urban,Arusha (urban),-3.366667,36.683333,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,63227.27,53.8196,2006,1
2006-01-15,Arusha,Arusha Urban,Arusha (urban),-3.366667,36.683333,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,80714.29,68.7047,2006,1
2006-01-15,Dar-es-salaam,Ilala,Dar Es Salaam,-6.8,39.283333,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,38742.86,32.9783,2006,1
2006-01-15,Dar-es-salaam,Ilala,Dar Es Salaam,-6.8,39.283333,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,64545.45,54.9416,2006,1
2006-01-15,Dar-es-salaam,Ilala,Dar Es Salaam,-6.8,39.283333,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,80000.0,68.0967,2006,1
2006-01-15,Dodoma,Mpwapwa,Dodoma (Majengo),-7.29067,36.340375,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,36107.14,30.7347,2006,1
2006-01-15,Dodoma,Mpwapwa,Dodoma (Majengo),-7.29067,36.340375,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,60500.0,51.4981,2006,1
2006-01-15,Dodoma,Mpwapwa,Dodoma (Majengo),-7.29067,36.340375,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,76428.57,65.0566,2006,1
2006-01-15,Iringa,Iringa Urban,Iringa Urban,-7.766667,35.7,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,24444.44,20.8073,2006,1
2006-01-15,Iringa,Iringa Urban,Iringa Urban,-7.766667,35.7,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,58708.33,49.973,2006,1
2006-01-15,Kagera,Bukoba Urban,Bukoba,-1.331667,31.812222,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,27693.75,23.5732,2006,1
2006-01-15,Kagera,Bukoba Urban,Bukoba,-1.331667,31.812222,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,59045.45,50.26,2006,1
2006-01-15,Kagera,Bukoba Urban,Bukoba,-1.331667,31.812222,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,51625.0,43.9436,2006,1
2006-01-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,-4.876944,29.626667,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,31210.0,26.5662,2006,1
2006-01-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,-4.876944,29.626667,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,59807.69,50.9088,2006,1
2006-01-15,Kilimanjaro,Moshi Municipal,Moshi,-3.35,37.333333,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,29050.0,24.7276,2006,1
2006-01-15,Kilimanjaro,Moshi Municipal,Moshi,-3.35,37.333333,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,61850.0,52.6472,2006,1
2006-01-15,Kilimanjaro,Moshi Municipal,Moshi,-3.35,37.333333,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,65500.0,55.7542,2006,1
2006-01-15,Lindi,Lindi Urban,Lindi,-10.0,39.716667,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,37250.0,31.7075,2006,1
2006-01-15,Lindi,Lindi Urban,Lindi,-10.0,39.716667,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,65916.67,56.1088,2006,1
2006-01-15,Manyara,Babati Urban,Babati,-4.216667,35.75,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,36562.5,31.1223,2006,1
2006-01-15,Manyara,Babati Urban,Babati,-4.216667,35.75,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,69772.73,59.3911,2006,1
2006-01-15,Manyara,Babati Urban,Babati,-4.216667,35.75,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,55281.25,47.0559,2006,1
2006-01-15,Mara,Musoma Municipal,Musoma,-1.5,33.8,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,31605.0,26.9024,2006,1
2006-01-15,Mara,Musoma Municipal,Musoma,-1.5,33.8,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,60500.0,51.4981,2006,1
2006-01-15,Mara,Musoma Municipal,Musoma,-1.5,33.8,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,59000.0,50.2213,2006,1
2006-01-15,Mbeya,Mbeya Urban,Mwanjelwa,-8.9,33.45,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,22950.0,19.5352,2006,1
2006-01-15,Mbeya,Mbeya Urban,Mwanjelwa,-8.9,33.45,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,58681.82,49.9505,2006,1
2006-01-15,Morogoro,Morogoro Urban,Morogoro,-6.816667,37.666667,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,33033.33,28.1183,2006,1
2006-01-15,Morogoro,Morogoro Urban,Morogoro,-6.816667,37.666667,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,61250.0,52.1365,2006,1
2006-01-15,Morogoro,Morogoro Urban,Morogoro,-6.816667,37.666667,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,65055.56,55.3758,2006,1
2006-01-15,Mtwara,Mtwara Urban,Mtwara DC,-10.266667,40.183333,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,37500.0,31.9203,2006,1
2006-01-15,Mtwara,Mtwara Urban,Mtwara DC,-10.266667,40.183333,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,67384.62,57.3584,2006,1
2006-01-15,Mtwara,Mtwara Urban,Mtwara DC,-10.266667,40.183333,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,72250.0,61.4998,2006,1
2006-01-15,Mwanza,Nyamagana,Mwanza,-2.516667,32.9,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,35150.0,29.92,2006,1
2006-01-15,Mwanza,Nyamagana,Mwanza,-2.516667,32.9,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,56818.18,48.3641,2006,1
2006-01-15,Mwanza,Nyamagana,Mwanza,-2.516667,32.9,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,54150.0,46.0929,2006,1
2006-01-15,Rukwa,Sumbawanga Urban,Sumbawanga,-7.966667,31.616667,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,25750.0,21.9186,2006,1
2006-01-15,Rukwa,Sumbawanga Urban,Sumbawanga,-7.966667,31.616667,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,59500.0,50.6469,2006,1
2006-01-15,Rukwa,Sumbawanga Urban,Sumbawanga,-7.966667,31.616667,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,61025.0,51.945,2006,1
2006-01-15,Ruvuma,Songea Urban,Songea,-10.683333,35.65,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,21750.0,18.5138,2006,1
2006-01-15,Ruvuma,Songea Urban,Songea,-10.683333,35.65,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,60555.56,51.5454,2006,1
2006-01-15,Ruvuma,Songea Urban,Songea,-10.683333,35.65,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,52833.33,44.9722,2006,1
2006-01-15,Shinyanga,Shinyanga Urban,Shinyanga,-3.666667,33.433333,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,33750.0,28.7283,2006,1
2006-01-15,Shinyanga,Shinyanga Urban,Shinyanga,-3.666667,33.433333,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,53727.27,45.7331,2006,1
2006-01-15,Shinyanga,Shinyanga Urban,Shinyanga,-3.666667,33.433333,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,47150.0,40.1345,2006,1
2006-01-15,Singida,Singida Urban,Singida,-4.816667,34.75,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,31850.0,27.111,2006,1
2006-01-15,Singida,Singida Urban,Singida,-4.816667,34.75,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,66136.36,56.2958,2006,1
2006-01-15,Singida,Singida Urban,Singida,-4.816667,34.75,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,59950.0,51.0299,2006,1
2006-01-15,Tabora,Tabora Urban,Tabora,-5.016667,32.8,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,34400.0,29.2816,2006,1
2006-01-15,Tabora,Tabora Urban,Tabora,-5.016667,32.8,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,53772.73,45.7718,2006,1
2006-01-15,Tabora,Tabora Urban,Tabora,-5.016667,32.8,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,67600.0,57.5417,2006,1
2006-01-15,Tanga,Tanga,Tanga / Mgandini,-5.07378,39.100106,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,32295.45,27.4902,2006,1
2006-01-15,Tanga,Tanga,Tanga / Mgandini,-5.07378,39.100106,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,61454.55,52.3106,2006,1
2006-01-15,Tanga,Tanga,Tanga / Mgandini,-5.07378,39.100106,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,63450.0,54.0092,2006,1
2006-02-15,Arusha,Arusha Urban,Arusha (urban),-3.366667,36.683333,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,34833.33,29.5699,2006,2
2006-02-15,Arusha,Arusha Urban,Arusha (urban),-3.366667,36.683333,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,72727.27,61.7379,2006,2
2006-02-15,Arusha,Arusha Urban,Arusha (urban),-3.366667,36.683333,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,65083.33,55.249,2006,2
2006-02-15,Dar-es-salaam,Ilala,Dar Es Salaam,-6.8,39.283333,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,31375.0,26.6341,2006,2
2006-02-15,Dar-es-salaam,Ilala,Dar Es Salaam,-6.8,39.283333,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,77272.73,65.5965,2006,2
2006-02-15,Dar-es-salaam,Ilala,Dar Es Salaam,-6.8,39.283333,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,68208.33,57.9018,2006,2
2006-02-15,Dodoma,Mpwapwa,Dodoma (Majengo),-7.29067,36.340375,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,36541.67,31.0201,2006,2
2006-02-15,Dodoma,Mpwapwa,Dodoma (Majengo),-7.29067,36.340375,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,65250.0,55.3905,2006,2
2006-02-15,Dodoma,Mpwapwa,Dodoma (Majengo),-7.29067,36.340375,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,55833.33,47.3967,2006,2
2006-02-15,Iringa,Iringa Urban,Iringa Urban,-7.766667,35.7,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,26111.11,22.1656,2006,2
2006-02-15,Iringa,Iringa Urban,Iringa Urban,-7.766667,35.7,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,77000.0,65.365,2006,2
2006-02-15,Kagera,Bukoba Urban,Bukoba,-1.331667,31.812222,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,32025.0,27.1859,2006,2
2006-02-15,Kagera,Bukoba Urban,Bukoba,-1.331667,31.812222,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,64055.56,54.3765,2006,2
2006-02-15,Kagera,Bukoba Urban,Bukoba,-1.331667,31.812222,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,48625.0,41.2776,2006,2
2006-02-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,-4.876944,29.626667,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,36387.27,30.889,2006,2
2006-02-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,-4.876944,29.626667,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,73863.64,62.7026,2006,2
2006-02-15,Kilimanjaro,Moshi Municipal,Moshi,-3.35,37.333333,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,28818.18,24.4637,2006,2
2006-02-15,Kilimanjaro,Moshi Municipal,Moshi,-3.35,37.333333,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,70363.64,59.7314,2006,2
2006-02-15,Kilimanjaro,Moshi Municipal,Moshi,-3.35,37.333333,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,72954.55,61.9309,2006,2
2006-02-15,Lindi,Lindi Urban,Lindi,-10.0,39.716667,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,37181.82,31.5635,2006,2
2006-02-15,Lindi,Lindi Urban,Lindi,-10.0,39.716667,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,76937.5,65.312,2006,2
2006-02-15,Manyara,Babati Urban,Babati,-4.216667,35.75,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,32375.0,27.483,2006,2
2006-02-15,Manyara,Babati Urban,Babati,-4.216667,35.75,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,72272.73,61.3521,2006,2
2006-02-15,Manyara,Babati Urban,Babati,-4.216667,35.75,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,48333.33,41.03,2006,2
2006-02-15,Mara,Musoma Municipal,Musoma,-1.5,33.8,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,31600.0,26.8251,2006,2
2006-02-15,Mara,Musoma Municipal,Musoma,-1.5,33.8,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,66625.0,56.5577,2006,2
2006-02-15,Mara,Musoma Municipal,Musoma,-1.5,33.8,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,67500.0,57.3005,2006,2
2006-02-15,Mbeya,Mbeya Urban,Mwanjelwa,-8.9,33.45,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,25386.36,21.5504,2006,2
2006-02-15,Mbeya,Mbeya Urban,Mwanjelwa,-8.9,33.45,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,65181.82,55.3326,2006,2
2006-02-15,Mbeya,Mbeya Urban,Mwanjelwa,-8.9,33.45,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,54000.0,45.8404,2006,2
2006-02-15,Morogoro,Morogoro Urban,Morogoro,-6.816667,37.666667,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,32625.0,27.6952,2006,2
2006-02-15,Morogoro,Morogoro Urban,Morogoro,-6.816667,37.666667,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,68000.0,57.725,2006,2
2006-02-15,Morogoro,Morogoro Urban,Morogoro,-6.816667,37.666667,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,79681.82,67.6416,2006,2
2006-02-15,Mtwara,Mtwara Urban,Mtwara DC,-10.266667,40.183333,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,37875.0,32.152,2006,2
2006-02-15,Mtwara,Mtwara Urban,Mtwara DC,-10.266667,40.183333,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,73181.82,62.1238,2006,2
2006-02-15,Mtwara,Mtwara Urban,Mtwara DC,-10.266667,40.183333,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,74000.0,62.8183,2006,2
2006-02-15,Mwanza,Nyamagana,Mwanza,-2.516667,32.9,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,31545.45,26.7788,2006,2
2006-02-15,Mwanza,Nyamagana,Mwanza,-2.516667,32.9,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,66363.64,56.3359,2006,2
2006-02-15,Mwanza,Nyamagana,Mwanza,-2.516667,32.9,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,64954.55,55.1397,2006,2
2006-02-15,Rukwa,Sumbawanga Urban,Sumbawanga,-7.966667,31.616667,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,29350.0,24.9151,2006,2
2006-02-15,Rukwa,Sumbawanga Urban,Sumbawanga,-7.966667,31.616667,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,75227.27,63.8602,2006,2
2006-02-15,Rukwa,Sumbawanga Urban,Sumbawanga,-7.966667,31.616667,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,54818.18,46.535,2006,2
2006-02-15,Ruvuma,Songea Urban,Songea,-10.683333,35.65,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,23159.09,19.6597,2006,2
2006-02-15,Ruvuma,Songea Urban,Songea,-10.683333,35.65,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,66136.36,56.1429,2006,2
2006-02-15,Ruvuma,Songea Urban,Songea,-10.683333,35.65,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,60863.64,51.6669,2006,2
2006-02-15,Shinyanga,Shinyanga Urban,Shinyanga,-3.666667,33.433333,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,33954.55,28.8239,2006,2
2006-02-15,Shinyanga,Shinyanga Urban,Shinyanga,-3.666667,33.433333,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,56954.55,48.3485,2006,2
2006-02-15,Shinyanga,Shinyanga Urban,Shinyanga,-3.666667,33.433333,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,60363.64,51.2425,2006,2
2006-02-15,Singida,Singida Urban,Singida,-4.816667,34.75,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,31409.09,26.6631,2006,2
2006-02-15,Singida,Singida Urban,Singida,-4.816667,34.75,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,69454.55,58.9597,2006,2
2006-02-15,Singida,Singida Urban,Singida,-4.816667,34.75,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,64200.0,54.4992,2006,2
2006-02-15,Tabora,Tabora Urban,Tabora,-5.016667,32.8,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,34886.36,29.6149,2006,2
2006-02-15,Tabora,Tabora Urban,Tabora,-5.016667,32.8,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,61318.18,52.0528,2006,2
2006-02-15,Tabora,Tabora Urban,Tabora,-5.016667,32.8,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,65318.18,55.4484,2006,2
2006-02-15,Tanga,Tanga,Tanga / Mgandini,-5.07378,39.100106,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,30727.27,26.0843,2006,2
2006-02-15,Tanga,Tanga,Tanga / Mgandini,-5.07378,39.100106,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,69454.55,58.9597,2006,2
2006-02-15,Tanga,Tanga,Tanga / Mgandini,-5.07378,39.100106,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,68363.64,58.0337,2006,2
2006-03-15,Arusha,Arusha Urban,Arusha (urban),-3.366667,36.683333,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,31000.0,25.6198,2006,3
2006-03-15,Arusha,Arusha Urban,Arusha (urban),-3.366667,36.683333,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,81961.54,67.7368,2006,3
2006-03-15,Arusha,Arusha Urban,Arusha (urban),-3.366667,36.683333,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,46875.0,38.7397,2006,3
2006-03-15,Dar-es-salaam,Ilala,Dar Es Salaam,-6.8,39.283333,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,29375.0,24.2769,2006,3
2006-03-15,Dar-es-salaam,Ilala,Dar Es Salaam,-6.8,39.283333,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,82115.38,67.864,2006,3
2006-03-15,Dar-es-salaam,Ilala,Dar Es Salaam,-6.8,39.283333,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,63333.33,52.3416,2006,3
2006-03-15,Dodoma,Mpwapwa,Dodoma (Majengo),-7.29067,36.340375,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,32375.0,26.7562,2006,3
2006-03-15,Dodoma,Mpwapwa,Dodoma (Majengo),-7.29067,36.340375,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,74653.85,61.6974,2006,3
2006-03-15,Dodoma,Mpwapwa,Dodoma (Majengo),-7.29067,36.340375,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,50020.83,41.3395,2006,3
2006-03-15,Iringa,Iringa Urban,Iringa Urban,-7.766667,35.7,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,33958.33,28.0647,2006,3
2006-03-15,Iringa,Iringa Urban,Iringa Urban,-7.766667,35.7,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,75312.5,62.2417,2006,3
2006-03-15,Kagera,Bukoba Urban,Bukoba,-1.331667,31.812222,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,31545.83,26.0709,2006,3
2006-03-15,Kagera,Bukoba Urban,Bukoba,-1.331667,31.812222,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,75257.14,62.196,2006,3
2006-03-15,Kagera,Bukoba Urban,Bukoba,-1.331667,31.812222,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,30687.5,25.3616,2006,3
2006-03-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,-4.876944,29.626667,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,39679.17,32.7927,2006,3
2006-03-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,-4.876944,29.626667,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,81035.71,66.9717,2006,3
2006-03-15,Kilimanjaro,Moshi Municipal,Moshi,-3.35,37.333333,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,29125.0,24.0702,2006,3
2006-03-15,Kilimanjaro,Moshi Municipal,Moshi,-3.35,37.333333,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,73958.33,61.1226,2006,3
2006-03-15,Kilimanjaro,Moshi Municipal,Moshi,-3.35,37.333333,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,84333.33,69.697,2006,3
2006-03-15,Lindi,Lindi Urban,Lindi,-10.0,39.716667,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,36375.0,30.062,2006,3
2006-03-15,Lindi,Lindi Urban,Lindi,-10.0,39.716667,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,80076.92,66.1793,2006,3
2006-03-15,Lindi,Lindi Urban,Lindi,-10.0,39.716667,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,78428.57,64.817,2006,3
2006-03-15,Manyara,Babati Urban,Babati,-4.216667,35.75,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,23541.67,19.4559,2006,3
2006-03-15,Manyara,Babati Urban,Babati,-4.216667,35.75,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,80000.0,66.1157,2006,3
2006-03-15,Manyara,Babati Urban,Babati,-4.216667,35.75,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,43066.67,35.5923,2006,3
2006-03-15,Mara,Musoma Municipal,Musoma,-1.5,33.8,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,33058.33,27.3209,2006,3
2006-03-15,Mara,Musoma Municipal,Musoma,-1.5,33.8,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,75964.29,62.7804,2006,3
2006-03-15,Mara,Musoma Municipal,Musoma,-1.5,33.8,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,69375.0,57.3347,2006,3
2006-03-15,Mbeya,Mbeya Urban,Mwanjelwa,-8.9,33.45,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,28886.36,23.873,2006,3
2006-03-15,Mbeya,Mbeya Urban,Mwanjelwa,-8.9,33.45,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,67884.62,56.103,2006,3
2006-03-15,Mbeya,Mbeya Urban,Mwanjelwa,-8.9,33.45,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,50454.55,41.698,2006,3
2006-03-15,Morogoro,Morogoro Urban,Morogoro,-6.816667,37.666667,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,40208.33,33.23,2006,3
2006-03-15,Morogoro,Morogoro Urban,Morogoro,-6.816667,37.666667,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,80071.43,66.1747,2006,3
2006-03-15,Morogoro,Morogoro Urban,Morogoro,-6.816667,37.666667,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,83416.67,68.9394,2006,3
2006-03-15,Mtwara,Mtwara Urban,Mtwara DC,-10.266667,40.183333,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,35931.82,29.6957,2006,3
2006-03-15,Mtwara,Mtwara Urban,Mtwara DC,-10.266667,40.183333,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,82500.0,68.1818,2006,3
2006-03-15,Mtwara,Mtwara Urban,Mtwara DC,-10.266667,40.183333,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,81388.89,67.2635,2006,3
2006-03-15,Mwanza,Nyamagana,Mwanza,-2.516667,32.9,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,29230.77,24.1577,2006,3
2006-03-15,Mwanza,Nyamagana,Mwanza,-2.516667,32.9,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,73366.67,60.6336,2006,3
2006-03-15,Mwanza,Nyamagana,Mwanza,-2.516667,32.9,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,66833.33,55.2342,2006,3
2006-03-15,Rukwa,Sumbawanga Urban,Sumbawanga,-7.966667,31.616667,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,23984.62,19.822,2006,3
2006-03-15,Rukwa,Sumbawanga Urban,Sumbawanga,-7.966667,31.616667,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,75681.82,62.547,2006,3
2006-03-15,Rukwa,Sumbawanga Urban,Sumbawanga,-7.966667,31.616667,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,39625.0,32.7479,2006,3
2006-03-15,Ruvuma,Songea Urban,Songea,-10.683333,35.65,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,28666.67,23.6915,2006,3
2006-03-15,Ruvuma,Songea Urban,Songea,-10.683333,35.65,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,68333.33,56.4738,2006,3
2006-03-15,Ruvuma,Songea Urban,Songea,-10.683333,35.65,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,63250.0,52.2727,2006,3
2006-03-15,Shinyanga,Shinyanga Urban,Shinyanga,-3.666667,33.433333,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,34125.0,28.2025,2006,3
2006-03-15,Shinyanga,Shinyanga Urban,Shinyanga,-3.666667,33.433333,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,67153.85,55.499,2006,3
2006-03-15,Shinyanga,Shinyanga Urban,Shinyanga,-3.666667,33.433333,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,69041.67,57.0592,2006,3
2006-03-15,Singida,Singida Urban,Singida,-4.816667,34.75,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,31708.33,26.2052,2006,3
2006-03-15,Singida,Singida Urban,Singida,-4.816667,34.75,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,81200.0,67.1074,2006,3
2006-03-15,Singida,Singida Urban,Singida,-4.816667,34.75,pulses and nuts,Beans,100 KG,actual,Wholesale,TZS,67500.0,55.7851,2006,3
2006-03-15,Tabora,Tabora Urban,Tabora,-5.016667,32.8,cereals and tubers,Maize,100 KG,actual,Wholesale,TZS,36291.67,29.9931,2006,3
2006-03-15,Tabora,Tabora Urban,Tabora,-5.016667,32.8,cereals and tubers,Rice,100 KG,actual,Wholesale,TZS,64093.75,52.97,2006,3
